query_path,query_part_id,query_view,correct_rank,top_1
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576054-114-ldeia1100ka0n00/ldeia1100ka0n00_640x480_back.jpg,189576054-114-ldeia1100ka0n00,back,1,189576054-114-ldeia1100ka0n00
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576054-114-ldeia1100ka0n00/ldeia1100ka0n00_640x480_left.jpg,189576054-114-ldeia1100ka0n00,left,1,189576054-114-ldeia1100ka0n00
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576054-114-ldeia1100ka0n00/ldeia1100ka0n00_640x480_front.jpg,189576054-114-ldeia1100ka0n00,front,1,189576054-114-ldeia1100ka0n00
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576054-114-ldeia1100ka0n00/ldeia1100ka0n00_640x480_right.jpg,189576054-114-ldeia1100ka0n00,right,1,189576054-114-ldeia1100ka0n00
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576054-114-ldeia1100ka0n00/ldeia1100ka0n00_640x480_top.jpg,189576054-114-ldeia1100ka0n00,top,1,189576054-114-ldeia1100ka0n00
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576054-114-ldeia1100ka0n00/ldeia1100ka0n00_640x480_bottom.jpg,189576054-114-ldeia1100ka0n00,bottom,2,189576534-114-70027399
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576054-114-ldeia1100ka0n00/ldeia1100ka0n00_640x480_iso.jpg,189576054-114-ldeia1100ka0n00,iso,10,189576295-34-n6-30m6
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576249-114-fg0h104zf/fg0h104zf_640x480_top.jpg,189576249-114-fg0h104zf,top,1,189576249-114-fg0h104zf
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576249-114-fg0h104zf/fg0h104zf_640x480_iso.jpg,189576249-114-fg0h104zf,iso,1,189576249-114-fg0h104zf
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576249-114-fg0h104zf/fg0h104zf_640x480_bottom.jpg,189576249-114-fg0h104zf,bottom,4,189576755-34-vw28-la95-a-5_5
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576249-114-fg0h104zf/fg0h104zf_640x480_left.jpg,189576249-114-fg0h104zf,left,1,189576249-114-fg0h104zf
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576249-114-fg0h104zf/fg0h104zf_640x480_back.jpg,189576249-114-fg0h104zf,back,1,189576249-114-fg0h104zf
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576249-114-fg0h104zf/fg0h104zf_640x480_right.jpg,189576249-114-fg0h104zf,right,1,189576249-114-fg0h104zf
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576249-114-fg0h104zf/fg0h104zf_640x480_front.jpg,189576249-114-fg0h104zf,front,1,189576249-114-fg0h104zf
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576900-114-mini-excavator_yellow/mini-excavator_yellow_640x480_back.jpg,189576900-114-mini-excavator_yellow,back,1,189576900-114-mini-excavator_yellow
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576900-114-mini-excavator_yellow/mini-excavator_yellow_640x480_left.jpg,189576900-114-mini-excavator_yellow,left,1,189576900-114-mini-excavator_yellow
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576900-114-mini-excavator_yellow/mini-excavator_yellow_640x480_bottom.jpg,189576900-114-mini-excavator_yellow,bottom,1,189576900-114-mini-excavator_yellow
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576900-114-mini-excavator_yellow/mini-excavator_yellow_640x480_top.jpg,189576900-114-mini-excavator_yellow,top,1,189576900-114-mini-excavator_yellow
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576900-114-mini-excavator_yellow/mini-excavator_yellow_640x480_iso.jpg,189576900-114-mini-excavator_yellow,iso,1,189576900-114-mini-excavator_yellow
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576900-114-mini-excavator_yellow/mini-excavator_yellow_640x480_right.jpg,189576900-114-mini-excavator_yellow,right,1,189576900-114-mini-excavator_yellow
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576900-114-mini-excavator_yellow/mini-excavator_yellow_640x480_front.jpg,189576900-114-mini-excavator_yellow,front,1,189576900-114-mini-excavator_yellow
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576453-114-1859782/1859782_640x480_left.jpg,189576453-114-1859782,left,1,189576453-114-1859782
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576453-114-1859782/1859782_640x480_back.jpg,189576453-114-1859782,back,4,189576252-114-fm0v224zf
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576453-114-1859782/1859782_640x480_top.jpg,189576453-114-1859782,top,1,189576453-114-1859782
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576453-114-1859782/1859782_640x480_bottom.jpg,189576453-114-1859782,bottom,1,189576453-114-1859782
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576453-114-1859782/1859782_640x480_front.jpg,189576453-114-1859782,front,4,189576088-114-smr5103j100j01l16_5cbulk
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576453-114-1859782/1859782_640x480_right.jpg,189576453-114-1859782,right,1,189576453-114-1859782
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576453-114-1859782/1859782_640x480_iso.jpg,189576453-114-1859782,iso,1,189576453-114-1859782
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576355-114-bpf_24_01/bpf_24_01_640x480_right.jpg,189576355-114-bpf_24_01,right,1,189576355-114-bpf_24_01
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576355-114-bpf_24_01/bpf_24_01_640x480_front.jpg,189576355-114-bpf_24_01,front,1,189576355-114-bpf_24_01
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576355-114-bpf_24_01/bpf_24_01_640x480_left.jpg,189576355-114-bpf_24_01,left,1,189576355-114-bpf_24_01
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576355-114-bpf_24_01/bpf_24_01_640x480_bottom.jpg,189576355-114-bpf_24_01,bottom,1,189576355-114-bpf_24_01
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576355-114-bpf_24_01/bpf_24_01_640x480_top.jpg,189576355-114-bpf_24_01,top,1,189576355-114-bpf_24_01
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576355-114-bpf_24_01/bpf_24_01_640x480_back.jpg,189576355-114-bpf_24_01,back,1,189576355-114-bpf_24_01
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576355-114-bpf_24_01/bpf_24_01_640x480_iso.jpg,189576355-114-bpf_24_01,iso,1,189576355-114-bpf_24_01
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576478-114-70996524/70996524_640x480_back.jpg,189576478-114-70996524,back,2,189576514-114-71071085
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576478-114-70996524/70996524_640x480_bottom.jpg,189576478-114-70996524,bottom,1,189576478-114-70996524
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576478-114-70996524/70996524_640x480_iso.jpg,189576478-114-70996524,iso,2,189576514-114-71071085
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576478-114-70996524/70996524_640x480_left.jpg,189576478-114-70996524,left,1,189576478-114-70996524
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576478-114-70996524/70996524_640x480_top.jpg,189576478-114-70996524,top,1,189576478-114-70996524
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576478-114-70996524/70996524_640x480_right.jpg,189576478-114-70996524,right,1,189576478-114-70996524
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576478-114-70996524/70996524_640x480_front.jpg,189576478-114-70996524,front,38,189576534-114-70027399
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576953-114-scherzinger_pumpen_gmbh_co_kg_3030-110-zk63-120/scherzinger_pumpen_gmbh_co_kg_3030-110-zk63-120_640x480_back.jpg,189576953-114-scherzinger_pumpen_gmbh_co_kg_3030-110-zk63-120,back,1,189576953-114-scherzinger_pumpen_gmbh_co_kg_3030-110-zk63-120
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576953-114-scherzinger_pumpen_gmbh_co_kg_3030-110-zk63-120/scherzinger_pumpen_gmbh_co_kg_3030-110-zk63-120_640x480_bottom.jpg,189576953-114-scherzinger_pumpen_gmbh_co_kg_3030-110-zk63-120,bottom,1,189576953-114-scherzinger_pumpen_gmbh_co_kg_3030-110-zk63-120
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576953-114-scherzinger_pumpen_gmbh_co_kg_3030-110-zk63-120/scherzinger_pumpen_gmbh_co_kg_3030-110-zk63-120_640x480_left.jpg,189576953-114-scherzinger_pumpen_gmbh_co_kg_3030-110-zk63-120,left,1,189576953-114-scherzinger_pumpen_gmbh_co_kg_3030-110-zk63-120
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576953-114-scherzinger_pumpen_gmbh_co_kg_3030-110-zk63-120/scherzinger_pumpen_gmbh_co_kg_3030-110-zk63-120_640x480_iso.jpg,189576953-114-scherzinger_pumpen_gmbh_co_kg_3030-110-zk63-120,iso,1,189576953-114-scherzinger_pumpen_gmbh_co_kg_3030-110-zk63-120
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576953-114-scherzinger_pumpen_gmbh_co_kg_3030-110-zk63-120/scherzinger_pumpen_gmbh_co_kg_3030-110-zk63-120_640x480_right.jpg,189576953-114-scherzinger_pumpen_gmbh_co_kg_3030-110-zk63-120,right,1,189576953-114-scherzinger_pumpen_gmbh_co_kg_3030-110-zk63-120
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576953-114-scherzinger_pumpen_gmbh_co_kg_3030-110-zk63-120/scherzinger_pumpen_gmbh_co_kg_3030-110-zk63-120_640x480_front.jpg,189576953-114-scherzinger_pumpen_gmbh_co_kg_3030-110-zk63-120,front,1,189576953-114-scherzinger_pumpen_gmbh_co_kg_3030-110-zk63-120
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576953-114-scherzinger_pumpen_gmbh_co_kg_3030-110-zk63-120/scherzinger_pumpen_gmbh_co_kg_3030-110-zk63-120_640x480_top.jpg,189576953-114-scherzinger_pumpen_gmbh_co_kg_3030-110-zk63-120,top,1,189576953-114-scherzinger_pumpen_gmbh_co_kg_3030-110-zk63-120
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576464-114-c1-106812/c1-106812_640x480_iso.jpg,189576464-114-c1-106812,iso,7,189576381-34-bouloncem6_20nfe27-312rapp
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576464-114-c1-106812/c1-106812_640x480_back.jpg,189576464-114-c1-106812,back,1,189576464-114-c1-106812
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576464-114-c1-106812/c1-106812_640x480_top.jpg,189576464-114-c1-106812,top,1,189576464-114-c1-106812
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576464-114-c1-106812/c1-106812_640x480_bottom.jpg,189576464-114-c1-106812,bottom,1,189576464-114-c1-106812
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576464-114-c1-106812/c1-106812_640x480_left.jpg,189576464-114-c1-106812,left,1,189576464-114-c1-106812
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576464-114-c1-106812/c1-106812_640x480_right.jpg,189576464-114-c1-106812,right,1,189576464-114-c1-106812
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576464-114-c1-106812/c1-106812_640x480_front.jpg,189576464-114-c1-106812,front,1,189576464-114-c1-106812
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576400-114-mmq-40125hm/mmq-40125hm_640x480_top.jpg,189576400-114-mmq-40125hm,top,1,189576400-114-mmq-40125hm
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576400-114-mmq-40125hm/mmq-40125hm_640x480_right.jpg,189576400-114-mmq-40125hm,right,1,189576400-114-mmq-40125hm
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576400-114-mmq-40125hm/mmq-40125hm_640x480_front.jpg,189576400-114-mmq-40125hm,front,1,189576400-114-mmq-40125hm
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576400-114-mmq-40125hm/mmq-40125hm_640x480_iso.jpg,189576400-114-mmq-40125hm,iso,7,189576725-34-ptue20
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576400-114-mmq-40125hm/mmq-40125hm_640x480_left.jpg,189576400-114-mmq-40125hm,left,1,189576400-114-mmq-40125hm
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576400-114-mmq-40125hm/mmq-40125hm_640x480_bottom.jpg,189576400-114-mmq-40125hm,bottom,1,189576400-114-mmq-40125hm
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576400-114-mmq-40125hm/mmq-40125hm_640x480_back.jpg,189576400-114-mmq-40125hm,back,1,189576400-114-mmq-40125hm
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576088-114-smr5103j100j01l16_5cbulk/smr5103j100j01l16_5cbulk_640x480_top.jpg,189576088-114-smr5103j100j01l16_5cbulk,top,13,189576740-34-40_t_shafts_adp416c
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576088-114-smr5103j100j01l16_5cbulk/smr5103j100j01l16_5cbulk_640x480_back.jpg,189576088-114-smr5103j100j01l16_5cbulk,back,1,189576088-114-smr5103j100j01l16_5cbulk
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576088-114-smr5103j100j01l16_5cbulk/smr5103j100j01l16_5cbulk_640x480_front.jpg,189576088-114-smr5103j100j01l16_5cbulk,front,2,189576252-114-fm0v224zf
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576088-114-smr5103j100j01l16_5cbulk/smr5103j100j01l16_5cbulk_640x480_right.jpg,189576088-114-smr5103j100j01l16_5cbulk,right,1,189576088-114-smr5103j100j01l16_5cbulk
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576088-114-smr5103j100j01l16_5cbulk/smr5103j100j01l16_5cbulk_640x480_bottom.jpg,189576088-114-smr5103j100j01l16_5cbulk,bottom,4,189576805-114-agb184
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576088-114-smr5103j100j01l16_5cbulk/smr5103j100j01l16_5cbulk_640x480_iso.jpg,189576088-114-smr5103j100j01l16_5cbulk,iso,10,189576252-114-fm0v224zf
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576088-114-smr5103j100j01l16_5cbulk/smr5103j100j01l16_5cbulk_640x480_left.jpg,189576088-114-smr5103j100j01l16_5cbulk,left,1,189576088-114-smr5103j100j01l16_5cbulk
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576252-114-fm0v224zf/fm0v224zf_640x480_bottom.jpg,189576252-114-fm0v224zf,bottom,14,189576478-114-70996524
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576252-114-fm0v224zf/fm0v224zf_640x480_left.jpg,189576252-114-fm0v224zf,left,1,189576252-114-fm0v224zf
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576252-114-fm0v224zf/fm0v224zf_640x480_back.jpg,189576252-114-fm0v224zf,back,4,"DIN 787 Metric Size, Steel T-Slot Bolts"
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576252-114-fm0v224zf/fm0v224zf_640x480_front.jpg,189576252-114-fm0v224zf,front,3,189576088-114-smr5103j100j01l16_5cbulk
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576252-114-fm0v224zf/fm0v224zf_640x480_right.jpg,189576252-114-fm0v224zf,right,1,189576252-114-fm0v224zf
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576252-114-fm0v224zf/fm0v224zf_640x480_iso.jpg,189576252-114-fm0v224zf,iso,6,189576534-114-70027399
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576252-114-fm0v224zf/fm0v224zf_640x480_top.jpg,189576252-114-fm0v224zf,top,19,189576054-114-ldeia1100ka0n00
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576457-114-1334401/1334401_640x480_left.jpg,189576457-114-1334401,left,1,189576457-114-1334401
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576457-114-1334401/1334401_640x480_front.jpg,189576457-114-1334401,front,1,189576457-114-1334401
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576457-114-1334401/1334401_640x480_right.jpg,189576457-114-1334401,right,1,189576457-114-1334401
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576457-114-1334401/1334401_640x480_back.jpg,189576457-114-1334401,back,1,189576457-114-1334401
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576457-114-1334401/1334401_640x480_bottom.jpg,189576457-114-1334401,bottom,1,189576457-114-1334401
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576457-114-1334401/1334401_640x480_iso.jpg,189576457-114-1334401,iso,1,189576457-114-1334401
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576457-114-1334401/1334401_640x480_top.jpg,189576457-114-1334401,top,1,189576457-114-1334401
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576372-114-inv-0065/inv-0065_640x480_back.jpg,189576372-114-inv-0065,back,1,189576372-114-inv-0065
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576372-114-inv-0065/inv-0065_640x480_bottom.jpg,189576372-114-inv-0065,bottom,1,189576372-114-inv-0065
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576372-114-inv-0065/inv-0065_640x480_left.jpg,189576372-114-inv-0065,left,1,189576372-114-inv-0065
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576372-114-inv-0065/inv-0065_640x480_iso.jpg,189576372-114-inv-0065,iso,4,189576400-114-mmq-40125hm
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576372-114-inv-0065/inv-0065_640x480_front.jpg,189576372-114-inv-0065,front,1,189576372-114-inv-0065
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576372-114-inv-0065/inv-0065_640x480_right.jpg,189576372-114-inv-0065,right,1,189576372-114-inv-0065
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576372-114-inv-0065/inv-0065_640x480_top.jpg,189576372-114-inv-0065,top,1,189576372-114-inv-0065
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576135-114-als40a222db100/als40a222db100_640x480_left.jpg,189576135-114-als40a222db100,left,1,189576135-114-als40a222db100
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576135-114-als40a222db100/als40a222db100_640x480_front.jpg,189576135-114-als40a222db100,front,1,189576135-114-als40a222db100
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576135-114-als40a222db100/als40a222db100_640x480_right.jpg,189576135-114-als40a222db100,right,1,189576135-114-als40a222db100
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576135-114-als40a222db100/als40a222db100_640x480_back.jpg,189576135-114-als40a222db100,back,1,189576135-114-als40a222db100
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576135-114-als40a222db100/als40a222db100_640x480_top.jpg,189576135-114-als40a222db100,top,4,189576249-114-fg0h104zf
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576135-114-als40a222db100/als40a222db100_640x480_iso.jpg,189576135-114-als40a222db100,iso,1,189576135-114-als40a222db100
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576135-114-als40a222db100/als40a222db100_640x480_bottom.jpg,189576135-114-als40a222db100,bottom,14,189576740-34-40_t_shafts_adp416c
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576716-114-rm510-hcv-rcv-brake/rm510-hcv-rcv-brake_640x480_bottom.jpg,189576716-114-rm510-hcv-rcv-brake,bottom,1,189576716-114-rm510-hcv-rcv-brake
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576716-114-rm510-hcv-rcv-brake/rm510-hcv-rcv-brake_640x480_left.jpg,189576716-114-rm510-hcv-rcv-brake,left,1,189576716-114-rm510-hcv-rcv-brake
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576716-114-rm510-hcv-rcv-brake/rm510-hcv-rcv-brake_640x480_top.jpg,189576716-114-rm510-hcv-rcv-brake,top,1,189576716-114-rm510-hcv-rcv-brake
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576716-114-rm510-hcv-rcv-brake/rm510-hcv-rcv-brake_640x480_front.jpg,189576716-114-rm510-hcv-rcv-brake,front,1,189576716-114-rm510-hcv-rcv-brake
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576716-114-rm510-hcv-rcv-brake/rm510-hcv-rcv-brake_640x480_right.jpg,189576716-114-rm510-hcv-rcv-brake,right,1,189576716-114-rm510-hcv-rcv-brake
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576716-114-rm510-hcv-rcv-brake/rm510-hcv-rcv-brake_640x480_back.jpg,189576716-114-rm510-hcv-rcv-brake,back,1,189576716-114-rm510-hcv-rcv-brake
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576716-114-rm510-hcv-rcv-brake/rm510-hcv-rcv-brake_640x480_iso.jpg,189576716-114-rm510-hcv-rcv-brake,iso,1,189576716-114-rm510-hcv-rcv-brake
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576175-114-t356a104k035at/t356a104k035at_640x480_iso.jpg,189576175-114-t356a104k035at,iso,1,189576175-114-t356a104k035at
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576175-114-t356a104k035at/t356a104k035at_640x480_bottom.jpg,189576175-114-t356a104k035at,bottom,24,189576359-34-ebcob3-6
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576175-114-t356a104k035at/t356a104k035at_640x480_left.jpg,189576175-114-t356a104k035at,left,1,189576175-114-t356a104k035at
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576175-114-t356a104k035at/t356a104k035at_640x480_back.jpg,189576175-114-t356a104k035at,back,1,189576175-114-t356a104k035at
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576175-114-t356a104k035at/t356a104k035at_640x480_top.jpg,189576175-114-t356a104k035at,top,9,189576135-114-als40a222db100
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576175-114-t356a104k035at/t356a104k035at_640x480_front.jpg,189576175-114-t356a104k035at,front,1,189576175-114-t356a104k035at
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576175-114-t356a104k035at/t356a104k035at_640x480_right.jpg,189576175-114-t356a104k035at,right,1,189576175-114-t356a104k035at
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576667-114-2m02/2m02_640x480_back.jpg,189576667-114-2m02,back,1,189576667-114-2m02
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576667-114-2m02/2m02_640x480_top.jpg,189576667-114-2m02,top,1,189576667-114-2m02
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576667-114-2m02/2m02_640x480_bottom.jpg,189576667-114-2m02,bottom,1,189576667-114-2m02
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576667-114-2m02/2m02_640x480_front.jpg,189576667-114-2m02,front,1,189576667-114-2m02
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576667-114-2m02/2m02_640x480_right.jpg,189576667-114-2m02,right,1,189576667-114-2m02
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576667-114-2m02/2m02_640x480_iso.jpg,189576667-114-2m02,iso,3,189576149-114-7076231
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576667-114-2m02/2m02_640x480_left.jpg,189576667-114-2m02,left,1,189576667-114-2m02
