part_id,folder_name,image_path,view,metadata_path,reference,part_number,supplier,material,part_title,design,weight,eclass,rohs
189576295-34-n6-30m6,189576295-34-n6-30m6,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576295-34-n6-30m6/n6-30m6_640x480_front.png,front,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576295-34-n6-30m6/n6-30m6.txt,N6-30M6,27-05584701-945889,AMODULAR,,6 Series-Screw cap N6-30M6,6 Series-Screw cap N6-30M6,,,
189576295-34-n6-30m6,189576295-34-n6-30m6,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576295-34-n6-30m6/n6-30m6_640x480_right.png,right,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576295-34-n6-30m6/n6-30m6.txt,N6-30M6,27-05584701-945889,AMODULAR,,6 Series-Screw cap N6-30M6,6 Series-Screw cap N6-30M6,,,
189576295-34-n6-30m6,189576295-34-n6-30m6,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576295-34-n6-30m6/n6-30m6_640x480_back.png,back,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576295-34-n6-30m6/n6-30m6.txt,N6-30M6,27-05584701-945889,AMODULAR,,6 Series-Screw cap N6-30M6,6 Series-Screw cap N6-30M6,,,
189576369-34-ebtf3,189576369-34-ebtf3,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576369-34-ebtf3/ebtf3_640x480_bottom.png,bottom,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576369-34-ebtf3/ebtf3.txt,EBTF3,80-09122021-080965,"ZKH Industrial Supply Co., Ltd.",,Cap Nut EBTF,Cap Nut EBTF3,,,
189576369-34-ebtf3,189576369-34-ebtf3,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576369-34-ebtf3/ebtf3_640x480_left.png,left,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576369-34-ebtf3/ebtf3.txt,EBTF3,80-09122021-080965,"ZKH Industrial Supply Co., Ltd.",,Cap Nut EBTF,Cap Nut EBTF3,,,
189576369-34-ebtf3,189576369-34-ebtf3,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576369-34-ebtf3/ebtf3_640x480_iso.png,iso,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576369-34-ebtf3/ebtf3.txt,EBTF3,80-09122021-080965,"ZKH Industrial Supply Co., Ltd.",,Cap Nut EBTF,Cap Nut EBTF3,,,
189576369-34-ebtf3,189576369-34-ebtf3,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576369-34-ebtf3/ebtf3_640x480_front.png,front,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576369-34-ebtf3/ebtf3.txt,EBTF3,80-09122021-080965,"ZKH Industrial Supply Co., Ltd.",,Cap Nut EBTF,Cap Nut EBTF3,,,
189576369-34-ebtf3,189576369-34-ebtf3,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576369-34-ebtf3/ebtf3_640x480_right.png,right,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576369-34-ebtf3/ebtf3.txt,EBTF3,80-09122021-080965,"ZKH Industrial Supply Co., Ltd.",,Cap Nut EBTF,Cap Nut EBTF3,,,
189576369-34-ebtf3,189576369-34-ebtf3,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576369-34-ebtf3/ebtf3_640x480_top.png,top,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576369-34-ebtf3/ebtf3.txt,EBTF3,80-09122021-080965,"ZKH Industrial Supply Co., Ltd.",,Cap Nut EBTF,Cap Nut EBTF3,,,
189576369-34-ebtf3,189576369-34-ebtf3,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576369-34-ebtf3/ebtf3_640x480_back.png,back,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576369-34-ebtf3/ebtf3.txt,EBTF3,80-09122021-080965,"ZKH Industrial Supply Co., Ltd.",,Cap Nut EBTF,Cap Nut EBTF3,,,
189576350-34-ebnld3,189576350-34-ebnld3,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576350-34-ebnld3/ebnld3_640x480_back.png,back,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576350-34-ebnld3/ebnld3.txt,EBNLD3,80-09122021-082339,"ZKH Industrial Supply Co., Ltd.",,Anti Loosen Washer EBNLD,Anti Loosen Washer EBNLD3,,,
189576350-34-ebnld3,189576350-34-ebnld3,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576350-34-ebnld3/ebnld3_640x480_left.png,left,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576350-34-ebnld3/ebnld3.txt,EBNLD3,80-09122021-082339,"ZKH Industrial Supply Co., Ltd.",,Anti Loosen Washer EBNLD,Anti Loosen Washer EBNLD3,,,
189576350-34-ebnld3,189576350-34-ebnld3,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576350-34-ebnld3/ebnld3_640x480_top.png,top,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576350-34-ebnld3/ebnld3.txt,EBNLD3,80-09122021-082339,"ZKH Industrial Supply Co., Ltd.",,Anti Loosen Washer EBNLD,Anti Loosen Washer EBNLD3,,,
189576350-34-ebnld3,189576350-34-ebnld3,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576350-34-ebnld3/ebnld3_640x480_bottom.png,bottom,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576350-34-ebnld3/ebnld3.txt,EBNLD3,80-09122021-082339,"ZKH Industrial Supply Co., Ltd.",,Anti Loosen Washer EBNLD,Anti Loosen Washer EBNLD3,,,
189576350-34-ebnld3,189576350-34-ebnld3,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576350-34-ebnld3/ebnld3_640x480_iso.png,iso,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576350-34-ebnld3/ebnld3.txt,EBNLD3,80-09122021-082339,"ZKH Industrial Supply Co., Ltd.",,Anti Loosen Washer EBNLD,Anti Loosen Washer EBNLD3,,,
189576350-34-ebnld3,189576350-34-ebnld3,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576350-34-ebnld3/ebnld3_640x480_right.png,right,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576350-34-ebnld3/ebnld3.txt,EBNLD3,80-09122021-082339,"ZKH Industrial Supply Co., Ltd.",,Anti Loosen Washer EBNLD,Anti Loosen Washer EBNLD3,,,
189576350-34-ebnld3,189576350-34-ebnld3,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576350-34-ebnld3/ebnld3_640x480_front.png,front,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576350-34-ebnld3/ebnld3.txt,EBNLD3,80-09122021-082339,"ZKH Industrial Supply Co., Ltd.",,Anti Loosen Washer EBNLD,Anti Loosen Washer EBNLD3,,,
FYTB - T-Shaped Bolts,FYTB - T-Shaped Bolts,/Users/tanishqjadhav/Desktop/Extractor/data/raw/FYTB - T-Shaped Bolts/bolt_fytb8_640x480_bottom.png,bottom,/Users/tanishqjadhav/Desktop/Extractor/data/raw/FYTB - T-Shaped Bolts/bolt_fytb8.txt,FYTB8,10-18012019-087227,"Dongguan Forrun Hardware Co., Ltd.",,FYTB - T-Shaped Bolts,T-Shaped Bolts - FYTB8,,,
FYTB - T-Shaped Bolts,FYTB - T-Shaped Bolts,/Users/tanishqjadhav/Desktop/Extractor/data/raw/FYTB - T-Shaped Bolts/bolt_fytb8_640x480_back.png,back,/Users/tanishqjadhav/Desktop/Extractor/data/raw/FYTB - T-Shaped Bolts/bolt_fytb8.txt,FYTB8,10-18012019-087227,"Dongguan Forrun Hardware Co., Ltd.",,FYTB - T-Shaped Bolts,T-Shaped Bolts - FYTB8,,,
FYTB - T-Shaped Bolts,FYTB - T-Shaped Bolts,/Users/tanishqjadhav/Desktop/Extractor/data/raw/FYTB - T-Shaped Bolts/bolt_fytb8_640x480_front.png,front,/Users/tanishqjadhav/Desktop/Extractor/data/raw/FYTB - T-Shaped Bolts/bolt_fytb8.txt,FYTB8,10-18012019-087227,"Dongguan Forrun Hardware Co., Ltd.",,FYTB - T-Shaped Bolts,T-Shaped Bolts - FYTB8,,,
FYTB - T-Shaped Bolts,FYTB - T-Shaped Bolts,/Users/tanishqjadhav/Desktop/Extractor/data/raw/FYTB - T-Shaped Bolts/bolt_fytb8_640x480_right.png,right,/Users/tanishqjadhav/Desktop/Extractor/data/raw/FYTB - T-Shaped Bolts/bolt_fytb8.txt,FYTB8,10-18012019-087227,"Dongguan Forrun Hardware Co., Ltd.",,FYTB - T-Shaped Bolts,T-Shaped Bolts - FYTB8,,,
FYTB - T-Shaped Bolts,FYTB - T-Shaped Bolts,/Users/tanishqjadhav/Desktop/Extractor/data/raw/FYTB - T-Shaped Bolts/bolt_fytb8_640x480_left.png,left,/Users/tanishqjadhav/Desktop/Extractor/data/raw/FYTB - T-Shaped Bolts/bolt_fytb8.txt,FYTB8,10-18012019-087227,"Dongguan Forrun Hardware Co., Ltd.",,FYTB - T-Shaped Bolts,T-Shaped Bolts - FYTB8,,,
FYTB - T-Shaped Bolts,FYTB - T-Shaped Bolts,/Users/tanishqjadhav/Desktop/Extractor/data/raw/FYTB - T-Shaped Bolts/bolt_fytb8_640x480_iso.png,iso,/Users/tanishqjadhav/Desktop/Extractor/data/raw/FYTB - T-Shaped Bolts/bolt_fytb8.txt,FYTB8,10-18012019-087227,"Dongguan Forrun Hardware Co., Ltd.",,FYTB - T-Shaped Bolts,T-Shaped Bolts - FYTB8,,,
FYTB - T-Shaped Bolts,FYTB - T-Shaped Bolts,/Users/tanishqjadhav/Desktop/Extractor/data/raw/FYTB - T-Shaped Bolts/bolt_fytb8_640x480_top.png,top,/Users/tanishqjadhav/Desktop/Extractor/data/raw/FYTB - T-Shaped Bolts/bolt_fytb8.txt,FYTB8,10-18012019-087227,"Dongguan Forrun Hardware Co., Ltd.",,FYTB - T-Shaped Bolts,T-Shaped Bolts - FYTB8,,,
189576347-34-screw_093126__25,189576347-34-screw_093126__25,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576347-34-screw_093126__25/screw_093126__25_640x480_front.png,front,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576347-34-screw_093126__25/screw_093126__25.txt,093126  25,33-27092023-093149,Owlett-Jaton,,A2 - 304 St/St Hexagon Bolts DIN 931 - M6,A2 - 304 St/St Hexagon Bolts DIN 931 - M6 x 25,,,
189576347-34-screw_093126__25,189576347-34-screw_093126__25,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576347-34-screw_093126__25/screw_093126__25_640x480_right.png,right,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576347-34-screw_093126__25/screw_093126__25.txt,093126  25,33-27092023-093149,Owlett-Jaton,,A2 - 304 St/St Hexagon Bolts DIN 931 - M6,A2 - 304 St/St Hexagon Bolts DIN 931 - M6 x 25,,,
189576347-34-screw_093126__25,189576347-34-screw_093126__25,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576347-34-screw_093126__25/screw_093126__25_640x480_left.png,left,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576347-34-screw_093126__25/screw_093126__25.txt,093126  25,33-27092023-093149,Owlett-Jaton,,A2 - 304 St/St Hexagon Bolts DIN 931 - M6,A2 - 304 St/St Hexagon Bolts DIN 931 - M6 x 25,,,
189576347-34-screw_093126__25,189576347-34-screw_093126__25,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576347-34-screw_093126__25/screw_093126__25_640x480_bottom.png,bottom,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576347-34-screw_093126__25/screw_093126__25.txt,093126  25,33-27092023-093149,Owlett-Jaton,,A2 - 304 St/St Hexagon Bolts DIN 931 - M6,A2 - 304 St/St Hexagon Bolts DIN 931 - M6 x 25,,,
189576347-34-screw_093126__25,189576347-34-screw_093126__25,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576347-34-screw_093126__25/screw_093126__25_640x480_back.png,back,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576347-34-screw_093126__25/screw_093126__25.txt,093126  25,33-27092023-093149,Owlett-Jaton,,A2 - 304 St/St Hexagon Bolts DIN 931 - M6,A2 - 304 St/St Hexagon Bolts DIN 931 - M6 x 25,,,
189576347-34-screw_093126__25,189576347-34-screw_093126__25,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576347-34-screw_093126__25/screw_093126__25_640x480_top.png,top,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576347-34-screw_093126__25/screw_093126__25.txt,093126  25,33-27092023-093149,Owlett-Jaton,,A2 - 304 St/St Hexagon Bolts DIN 931 - M6,A2 - 304 St/St Hexagon Bolts DIN 931 - M6 x 25,,,
189576347-34-screw_093126__25,189576347-34-screw_093126__25,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576347-34-screw_093126__25/screw_093126__25_640x480_iso.png,iso,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576347-34-screw_093126__25/screw_093126__25.txt,093126  25,33-27092023-093149,Owlett-Jaton,,A2 - 304 St/St Hexagon Bolts DIN 931 - M6,A2 - 304 St/St Hexagon Bolts DIN 931 - M6 x 25,,,
189576337-34-screw_hx025872,189576337-34-screw_hx025872,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576337-34-screw_hx025872/screw_hx025872_640x480_iso.png,iso,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576337-34-screw_hx025872/screw_hx025872.txt,HX025872,33-21092023-091948,Owlett-Jaton,,A2 - 304 St/St Coach Screws Hexagon Head DIN 571 - M10,A2 - 304 St/St Coach Screws Hexagon Head DIN 571 - M10 x 50,,,
189576337-34-screw_hx025872,189576337-34-screw_hx025872,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576337-34-screw_hx025872/screw_hx025872_640x480_top.png,top,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576337-34-screw_hx025872/screw_hx025872.txt,HX025872,33-21092023-091948,Owlett-Jaton,,A2 - 304 St/St Coach Screws Hexagon Head DIN 571 - M10,A2 - 304 St/St Coach Screws Hexagon Head DIN 571 - M10 x 50,,,
189576337-34-screw_hx025872,189576337-34-screw_hx025872,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576337-34-screw_hx025872/screw_hx025872_640x480_right.png,right,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576337-34-screw_hx025872/screw_hx025872.txt,HX025872,33-21092023-091948,Owlett-Jaton,,A2 - 304 St/St Coach Screws Hexagon Head DIN 571 - M10,A2 - 304 St/St Coach Screws Hexagon Head DIN 571 - M10 x 50,,,
189576337-34-screw_hx025872,189576337-34-screw_hx025872,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576337-34-screw_hx025872/screw_hx025872_640x480_front.png,front,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576337-34-screw_hx025872/screw_hx025872.txt,HX025872,33-21092023-091948,Owlett-Jaton,,A2 - 304 St/St Coach Screws Hexagon Head DIN 571 - M10,A2 - 304 St/St Coach Screws Hexagon Head DIN 571 - M10 x 50,,,
189576337-34-screw_hx025872,189576337-34-screw_hx025872,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576337-34-screw_hx025872/screw_hx025872_640x480_bottom.png,bottom,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576337-34-screw_hx025872/screw_hx025872.txt,HX025872,33-21092023-091948,Owlett-Jaton,,A2 - 304 St/St Coach Screws Hexagon Head DIN 571 - M10,A2 - 304 St/St Coach Screws Hexagon Head DIN 571 - M10 x 50,,,
189576337-34-screw_hx025872,189576337-34-screw_hx025872,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576337-34-screw_hx025872/screw_hx025872_640x480_left.png,left,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576337-34-screw_hx025872/screw_hx025872.txt,HX025872,33-21092023-091948,Owlett-Jaton,,A2 - 304 St/St Coach Screws Hexagon Head DIN 571 - M10,A2 - 304 St/St Coach Screws Hexagon Head DIN 571 - M10 x 50,,,
189576337-34-screw_hx025872,189576337-34-screw_hx025872,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576337-34-screw_hx025872/screw_hx025872_640x480_back.png,back,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576337-34-screw_hx025872/screw_hx025872.txt,HX025872,33-21092023-091948,Owlett-Jaton,,A2 - 304 St/St Coach Screws Hexagon Head DIN 571 - M10,A2 - 304 St/St Coach Screws Hexagon Head DIN 571 - M10 x 50,,,
"DIN 787 Metric Size, Steel T-Slot Bolts","DIN 787 Metric Size, Steel T-Slot Bolts","/Users/tanishqjadhav/Desktop/Extractor/data/raw/DIN 787 Metric Size, Steel T-Slot Bolts/787-6-m6-25_640x480_left.png",left,"/Users/tanishqjadhav/Desktop/Extractor/data/raw/DIN 787 Metric Size, Steel T-Slot Bolts/787-6-m6-25.txt",787-6-M6-25,90-04092020-049501,JW Winco,VS - Heat-treated steel,"DIN 787 Metric Size, Steel T-Slot Bolts","Metric Size, Steel T-Slot Bolts",0.016 lbs,23110607,Yes
"DIN 787 Metric Size, Steel T-Slot Bolts","DIN 787 Metric Size, Steel T-Slot Bolts","/Users/tanishqjadhav/Desktop/Extractor/data/raw/DIN 787 Metric Size, Steel T-Slot Bolts/787-6-m6-25_640x480_top.png",top,"/Users/tanishqjadhav/Desktop/Extractor/data/raw/DIN 787 Metric Size, Steel T-Slot Bolts/787-6-m6-25.txt",787-6-M6-25,90-04092020-049501,JW Winco,VS - Heat-treated steel,"DIN 787 Metric Size, Steel T-Slot Bolts","Metric Size, Steel T-Slot Bolts",0.016 lbs,23110607,Yes
"DIN 787 Metric Size, Steel T-Slot Bolts","DIN 787 Metric Size, Steel T-Slot Bolts","/Users/tanishqjadhav/Desktop/Extractor/data/raw/DIN 787 Metric Size, Steel T-Slot Bolts/787-6-m6-25_640x480_back.png",back,"/Users/tanishqjadhav/Desktop/Extractor/data/raw/DIN 787 Metric Size, Steel T-Slot Bolts/787-6-m6-25.txt",787-6-M6-25,90-04092020-049501,JW Winco,VS - Heat-treated steel,"DIN 787 Metric Size, Steel T-Slot Bolts","Metric Size, Steel T-Slot Bolts",0.016 lbs,23110607,Yes
"DIN 787 Metric Size, Steel T-Slot Bolts","DIN 787 Metric Size, Steel T-Slot Bolts","/Users/tanishqjadhav/Desktop/Extractor/data/raw/DIN 787 Metric Size, Steel T-Slot Bolts/787-6-m6-25_640x480_bottom.png",bottom,"/Users/tanishqjadhav/Desktop/Extractor/data/raw/DIN 787 Metric Size, Steel T-Slot Bolts/787-6-m6-25.txt",787-6-M6-25,90-04092020-049501,JW Winco,VS - Heat-treated steel,"DIN 787 Metric Size, Steel T-Slot Bolts","Metric Size, Steel T-Slot Bolts",0.016 lbs,23110607,Yes
"DIN 787 Metric Size, Steel T-Slot Bolts","DIN 787 Metric Size, Steel T-Slot Bolts","/Users/tanishqjadhav/Desktop/Extractor/data/raw/DIN 787 Metric Size, Steel T-Slot Bolts/787-6-m6-25_640x480_iso.png",iso,"/Users/tanishqjadhav/Desktop/Extractor/data/raw/DIN 787 Metric Size, Steel T-Slot Bolts/787-6-m6-25.txt",787-6-M6-25,90-04092020-049501,JW Winco,VS - Heat-treated steel,"DIN 787 Metric Size, Steel T-Slot Bolts","Metric Size, Steel T-Slot Bolts",0.016 lbs,23110607,Yes
"DIN 787 Metric Size, Steel T-Slot Bolts","DIN 787 Metric Size, Steel T-Slot Bolts","/Users/tanishqjadhav/Desktop/Extractor/data/raw/DIN 787 Metric Size, Steel T-Slot Bolts/787-6-m6-25_640x480_front.png",front,"/Users/tanishqjadhav/Desktop/Extractor/data/raw/DIN 787 Metric Size, Steel T-Slot Bolts/787-6-m6-25.txt",787-6-M6-25,90-04092020-049501,JW Winco,VS - Heat-treated steel,"DIN 787 Metric Size, Steel T-Slot Bolts","Metric Size, Steel T-Slot Bolts",0.016 lbs,23110607,Yes
"DIN 787 Metric Size, Steel T-Slot Bolts","DIN 787 Metric Size, Steel T-Slot Bolts","/Users/tanishqjadhav/Desktop/Extractor/data/raw/DIN 787 Metric Size, Steel T-Slot Bolts/787-6-m6-25_640x480_right.png",right,"/Users/tanishqjadhav/Desktop/Extractor/data/raw/DIN 787 Metric Size, Steel T-Slot Bolts/787-6-m6-25.txt",787-6-M6-25,90-04092020-049501,JW Winco,VS - Heat-treated steel,"DIN 787 Metric Size, Steel T-Slot Bolts","Metric Size, Steel T-Slot Bolts",0.016 lbs,23110607,Yes
189575894-34-70095408,189575894-34-70095408,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189575894-34-70095408/70095408_640x480_front.png,front,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189575894-34-70095408/70095408.txt,C0402C159C5GACTU,90-30112023-009044,KEMET,,"0402 C0G ceramic capacitor, 50V 1.5pF","0402 C0G ceramic capacitor, 50V 1.5pF",,,
189575894-34-70095408,189575894-34-70095408,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189575894-34-70095408/70095408_640x480_right.png,right,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189575894-34-70095408/70095408.txt,C0402C159C5GACTU,90-30112023-009044,KEMET,,"0402 C0G ceramic capacitor, 50V 1.5pF","0402 C0G ceramic capacitor, 50V 1.5pF",,,
189575894-34-70095408,189575894-34-70095408,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189575894-34-70095408/70095408_640x480_left.png,left,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189575894-34-70095408/70095408.txt,C0402C159C5GACTU,90-30112023-009044,KEMET,,"0402 C0G ceramic capacitor, 50V 1.5pF","0402 C0G ceramic capacitor, 50V 1.5pF",,,
189575894-34-70095408,189575894-34-70095408,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189575894-34-70095408/70095408_640x480_top.png,top,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189575894-34-70095408/70095408.txt,C0402C159C5GACTU,90-30112023-009044,KEMET,,"0402 C0G ceramic capacitor, 50V 1.5pF","0402 C0G ceramic capacitor, 50V 1.5pF",,,
189575894-34-70095408,189575894-34-70095408,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189575894-34-70095408/70095408_640x480_back.png,back,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189575894-34-70095408/70095408.txt,C0402C159C5GACTU,90-30112023-009044,KEMET,,"0402 C0G ceramic capacitor, 50V 1.5pF","0402 C0G ceramic capacitor, 50V 1.5pF",,,
189575894-34-70095408,189575894-34-70095408,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189575894-34-70095408/70095408_640x480_iso.png,iso,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189575894-34-70095408/70095408.txt,C0402C159C5GACTU,90-30112023-009044,KEMET,,"0402 C0G ceramic capacitor, 50V 1.5pF","0402 C0G ceramic capacitor, 50V 1.5pF",,,
189575894-34-70095408,189575894-34-70095408,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189575894-34-70095408/70095408_640x480_bottom.png,bottom,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189575894-34-70095408/70095408.txt,C0402C159C5GACTU,90-30112023-009044,KEMET,,"0402 C0G ceramic capacitor, 50V 1.5pF","0402 C0G ceramic capacitor, 50V 1.5pF",,,
189576449-34-16-280-32-4-10,189576449-34-16-280-32-4-10,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576449-34-16-280-32-4-10/16-280-32-4-10_640x480_front.png,front,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576449-34-16-280-32-4-10/16-280-32-4-10.txt,16-280-32-4-10,90-02012026-053049,EMILE MAURIN,,16-28 VIS PAPILLON TECHNOPOLYMÈRE À TIGE FILETÉE ACIER OU INOX,16-28 VIS PAPILLON TECHNOPOLYMÈRE À TIGE FILETÉE ACIER OU INOX - 16-280-32-4-10,,,
189576449-34-16-280-32-4-10,189576449-34-16-280-32-4-10,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576449-34-16-280-32-4-10/16-280-32-4-10_640x480_right.png,right,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576449-34-16-280-32-4-10/16-280-32-4-10.txt,16-280-32-4-10,90-02012026-053049,EMILE MAURIN,,16-28 VIS PAPILLON TECHNOPOLYMÈRE À TIGE FILETÉE ACIER OU INOX,16-28 VIS PAPILLON TECHNOPOLYMÈRE À TIGE FILETÉE ACIER OU INOX - 16-280-32-4-10,,,
189576449-34-16-280-32-4-10,189576449-34-16-280-32-4-10,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576449-34-16-280-32-4-10/16-280-32-4-10_640x480_iso.png,iso,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576449-34-16-280-32-4-10/16-280-32-4-10.txt,16-280-32-4-10,90-02012026-053049,EMILE MAURIN,,16-28 VIS PAPILLON TECHNOPOLYMÈRE À TIGE FILETÉE ACIER OU INOX,16-28 VIS PAPILLON TECHNOPOLYMÈRE À TIGE FILETÉE ACIER OU INOX - 16-280-32-4-10,,,
189576449-34-16-280-32-4-10,189576449-34-16-280-32-4-10,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576449-34-16-280-32-4-10/16-280-32-4-10_640x480_bottom.png,bottom,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576449-34-16-280-32-4-10/16-280-32-4-10.txt,16-280-32-4-10,90-02012026-053049,EMILE MAURIN,,16-28 VIS PAPILLON TECHNOPOLYMÈRE À TIGE FILETÉE ACIER OU INOX,16-28 VIS PAPILLON TECHNOPOLYMÈRE À TIGE FILETÉE ACIER OU INOX - 16-280-32-4-10,,,
189576449-34-16-280-32-4-10,189576449-34-16-280-32-4-10,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576449-34-16-280-32-4-10/16-280-32-4-10_640x480_top.png,top,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576449-34-16-280-32-4-10/16-280-32-4-10.txt,16-280-32-4-10,90-02012026-053049,EMILE MAURIN,,16-28 VIS PAPILLON TECHNOPOLYMÈRE À TIGE FILETÉE ACIER OU INOX,16-28 VIS PAPILLON TECHNOPOLYMÈRE À TIGE FILETÉE ACIER OU INOX - 16-280-32-4-10,,,
189576449-34-16-280-32-4-10,189576449-34-16-280-32-4-10,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576449-34-16-280-32-4-10/16-280-32-4-10_640x480_back.png,back,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576449-34-16-280-32-4-10/16-280-32-4-10.txt,16-280-32-4-10,90-02012026-053049,EMILE MAURIN,,16-28 VIS PAPILLON TECHNOPOLYMÈRE À TIGE FILETÉE ACIER OU INOX,16-28 VIS PAPILLON TECHNOPOLYMÈRE À TIGE FILETÉE ACIER OU INOX - 16-280-32-4-10,,,
189576449-34-16-280-32-4-10,189576449-34-16-280-32-4-10,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576449-34-16-280-32-4-10/16-280-32-4-10_640x480_left.png,left,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576449-34-16-280-32-4-10/16-280-32-4-10.txt,16-280-32-4-10,90-02012026-053049,EMILE MAURIN,,16-28 VIS PAPILLON TECHNOPOLYMÈRE À TIGE FILETÉE ACIER OU INOX,16-28 VIS PAPILLON TECHNOPOLYMÈRE À TIGE FILETÉE ACIER OU INOX - 16-280-32-4-10,,,
