query_path,query_part_id,query_view,correct_rank,top_1
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576687-34-alb-10/alb-10_640x480_top.png,189576687-34-alb-10,"<bound method Series.view of part_id                                        189576687-34-alb-10
folder_name                                    189576687-34-alb-10
image_path       /Users/tanishqjadhav/Desktop/Extractor/data/ra...
view                                                           top
metadata_path    /Users/tanishqjadhav/Desktop/Extractor/data/ra...
reference                                                   ALB-10
part_number                                     90-26042023-031308
supplier                                        The Timken Company
material                                                      None
part_title       Aurora Bearing ALM & ALB Series Male Rod Ends ...
design           Aurora Bearing ALM & ALB Series Male Rod Ends ...
weight                                                        None
eclass                                                        None
rohs                                                          None
Name: 220, dtype: object>",9,189576270-34-bolt_din_261-m8x30
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576687-34-alb-10/alb-10_640x480_bottom.png,189576687-34-alb-10,"<bound method Series.view of part_id                                        189576687-34-alb-10
folder_name                                    189576687-34-alb-10
image_path       /Users/tanishqjadhav/Desktop/Extractor/data/ra...
view                                                        bottom
metadata_path    /Users/tanishqjadhav/Desktop/Extractor/data/ra...
reference                                                   ALB-10
part_number                                     90-26042023-031308
supplier                                        The Timken Company
material                                                      None
part_title       Aurora Bearing ALM & ALB Series Male Rod Ends ...
design           Aurora Bearing ALM & ALB Series Male Rod Ends ...
weight                                                        None
eclass                                                        None
rohs                                                          None
Name: 221, dtype: object>",4,189576270-34-bolt_din_261-m8x30
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576583-34-02462141/02462141_640x480_iso.png,189576583-34-02462141,"<bound method Series.view of part_id                                      189576583-34-02462141
folder_name                                  189576583-34-02462141
image_path       /Users/tanishqjadhav/Desktop/Extractor/data/ra...
view                                                           iso
metadata_path    /Users/tanishqjadhav/Desktop/Extractor/data/ra...
reference                                                 KP4FS428
part_number                                     90-15012022-051023
supplier                                              RBC Bearings
material                                                      None
part_title                 Airframe Control Ball Bearing, KP4FS428
design           Airframe Control Ball Bearing, 0.2500 in Bore,...
weight                                                    0.06 lbs
eclass                                                        None
rohs                                                          None
Name: 225, dtype: object>",7,189576516-34-64771001
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576829-114-sk_638_____l_25/sk_638_____l_25_640x480_iso.jpg,189576829-114-sk_638_____l_25,"<bound method Series.view of part_id                              189576829-114-sk_638_____l_25
folder_name                          189576829-114-sk_638_____l_25
image_path       /Users/tanishqjadhav/Desktop/Extractor/data/ra...
view                                                           iso
metadata_path    /Users/tanishqjadhav/Desktop/Extractor/data/ra...
reference                                                SK 638 25
part_number                                     34-23062017-103198
supplier                          Fischer Elektronik GmbH & Co. KG
material                                                      None
part_title                                  10,3 x 40 mm, SK 638 …
design           Strangkühlkörper für Einrast-Transistorhaltefeder
weight                                                        None
eclass                                                        None
rohs                                                          None
Name: 238, dtype: object>",6,189576054-114-ldeia1100ka0n00
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576829-114-sk_638_____l_25/sk_638_____l_25_640x480_top.jpg,189576829-114-sk_638_____l_25,"<bound method Series.view of part_id                              189576829-114-sk_638_____l_25
folder_name                          189576829-114-sk_638_____l_25
image_path       /Users/tanishqjadhav/Desktop/Extractor/data/ra...
view                                                           top
metadata_path    /Users/tanishqjadhav/Desktop/Extractor/data/ra...
reference                                                SK 638 25
part_number                                     34-23062017-103198
supplier                          Fischer Elektronik GmbH & Co. KG
material                                                      None
part_title                                  10,3 x 40 mm, SK 638 …
design           Strangkühlkörper für Einrast-Transistorhaltefeder
weight                                                        None
eclass                                                        None
rohs                                                          None
Name: 240, dtype: object>",2,189576740-34-40_t_shafts_adp416c
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576829-114-sk_638_____l_25/sk_638_____l_25_640x480_left.jpg,189576829-114-sk_638_____l_25,"<bound method Series.view of part_id                              189576829-114-sk_638_____l_25
folder_name                          189576829-114-sk_638_____l_25
image_path       /Users/tanishqjadhav/Desktop/Extractor/data/ra...
view                                                          left
metadata_path    /Users/tanishqjadhav/Desktop/Extractor/data/ra...
reference                                                SK 638 25
part_number                                     34-23062017-103198
supplier                          Fischer Elektronik GmbH & Co. KG
material                                                      None
part_title                                  10,3 x 40 mm, SK 638 …
design           Strangkühlkörper für Einrast-Transistorhaltefeder
weight                                                        None
eclass                                                        None
rohs                                                          None
Name: 244, dtype: object>",2,189576581-114-_a921cy-470m_p3
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576514-114-71071085/71071085_640x480_iso.jpg,189576514-114-71071085,"<bound method Series.view of part_id                                     189576514-114-71071085
folder_name                                 189576514-114-71071085
image_path       /Users/tanishqjadhav/Desktop/Extractor/data/ra...
view                                                           iso
metadata_path    /Users/tanishqjadhav/Desktop/Extractor/data/ra...
reference                                                  7447070
part_number                                     90-06122023-040937
supplier                                          Wurth Elektronik
material                                                      None
part_title       100 µH ±20 % Composite Iron Powder Toroidal In...
design           100 µH ±20 % Composite Iron Powder Toroidal In...
weight                                                        None
eclass                                                        None
rohs                                                          None
Name: 249, dtype: object>",2,189576478-114-70996524
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576581-114-_a921cy-470m_p3/_a921cy-470m_p3_640x480_back.jpg,189576581-114-_a921cy-470m_p3,"<bound method Series.view of part_id                              189576581-114-_a921cy-470m_p3
folder_name                          189576581-114-_a921cy-470m_p3
image_path       /Users/tanishqjadhav/Desktop/Extractor/data/ra...
view                                                          back
metadata_path    /Users/tanishqjadhav/Desktop/Extractor/data/ra...
reference                                          #A921CY-470M=P3
part_number                                     90-07112024-042231
supplier                                                    MURATA
material                                                      None
part_title                                         #A921CY-470M=P3
design           Wire Wound Ferrite Inductor for Power Lines, #...
weight                                                        None
eclass                                                        None
rohs                                                          None
Name: 258, dtype: object>",14,189576856-34-13c004004
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576177-114-759407/759407_640x480_iso.jpg,189576177-114-759407,"<bound method Series.view of part_id                                       189576177-114-759407
folder_name                                   189576177-114-759407
image_path       /Users/tanishqjadhav/Desktop/Extractor/data/ra...
view                                                           iso
metadata_path    /Users/tanishqjadhav/Desktop/Extractor/data/ra...
reference                                          BLRCH104A125B48
part_number                                     90-07032026-031541
supplier                                        Schneider Electric
material                                                      None
part_title                    CAPACITOR CAN HDY 10.4/12.5KVAR 480V
design                        CAPACITOR CAN HDY 10.4/12.5KVAR 480V
weight                                                        None
eclass                                                        None
rohs                                                          None
Name: 267, dtype: object>",2,189576205-114-119351
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576177-114-759407/759407_640x480_bottom.jpg,189576177-114-759407,"<bound method Series.view of part_id                                       189576177-114-759407
folder_name                                   189576177-114-759407
image_path       /Users/tanishqjadhav/Desktop/Extractor/data/ra...
view                                                        bottom
metadata_path    /Users/tanishqjadhav/Desktop/Extractor/data/ra...
reference                                          BLRCH104A125B48
part_number                                     90-07032026-031541
supplier                                        Schneider Electric
material                                                      None
part_title                    CAPACITOR CAN HDY 10.4/12.5KVAR 480V
design                        CAPACITOR CAN HDY 10.4/12.5KVAR 480V
weight                                                        None
eclass                                                        None
rohs                                                          None
Name: 270, dtype: object>",27,189576205-114-119351
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576177-114-759407/759407_640x480_top.jpg,189576177-114-759407,"<bound method Series.view of part_id                                       189576177-114-759407
folder_name                                   189576177-114-759407
image_path       /Users/tanishqjadhav/Desktop/Extractor/data/ra...
view                                                           top
metadata_path    /Users/tanishqjadhav/Desktop/Extractor/data/ra...
reference                                          BLRCH104A125B48
part_number                                     90-07032026-031541
supplier                                        Schneider Electric
material                                                      None
part_title                    CAPACITOR CAN HDY 10.4/12.5KVAR 480V
design                        CAPACITOR CAN HDY 10.4/12.5KVAR 480V
weight                                                        None
eclass                                                        None
rohs                                                          None
Name: 272, dtype: object>",24,189576740-34-40_t_shafts_adp416c
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576026-114-70258696/70258696_640x480_back.jpg,189576026-114-70258696,"<bound method Series.view of part_id                                     189576026-114-70258696
folder_name                                 189576026-114-70258696
image_path       /Users/tanishqjadhav/Desktop/Extractor/data/ra...
view                                                          back
metadata_path    /Users/tanishqjadhav/Desktop/Extractor/data/ra...
reference                                            EEH-ZA1E101XP
part_number                                     90-07122023-062746
supplier                                                 Panasonic
material                                                      None
part_title                     Hybrid Cap SMT ZA 25V 100uF low ESR
design                         Hybrid Cap SMT ZA 25V 100uF low ESR
weight                                                        None
eclass                                                        None
rohs                                                          None
Name: 273, dtype: object>",26,189576183-34-ylat8x17-c1
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576026-114-70258696/70258696_640x480_iso.jpg,189576026-114-70258696,"<bound method Series.view of part_id                                     189576026-114-70258696
folder_name                                 189576026-114-70258696
image_path       /Users/tanishqjadhav/Desktop/Extractor/data/ra...
view                                                           iso
metadata_path    /Users/tanishqjadhav/Desktop/Extractor/data/ra...
reference                                            EEH-ZA1E101XP
part_number                                     90-07122023-062746
supplier                                                 Panasonic
material                                                      None
part_title                     Hybrid Cap SMT ZA 25V 100uF low ESR
design                         Hybrid Cap SMT ZA 25V 100uF low ESR
weight                                                        None
eclass                                                        None
rohs                                                          None
Name: 276, dtype: object>",11,189576740-34-40_t_shafts_adp416c
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576026-114-70258696/70258696_640x480_front.jpg,189576026-114-70258696,"<bound method Series.view of part_id                                     189576026-114-70258696
folder_name                                 189576026-114-70258696
image_path       /Users/tanishqjadhav/Desktop/Extractor/data/ra...
view                                                         front
metadata_path    /Users/tanishqjadhav/Desktop/Extractor/data/ra...
reference                                            EEH-ZA1E101XP
part_number                                     90-07122023-062746
supplier                                                 Panasonic
material                                                      None
part_title                     Hybrid Cap SMT ZA 25V 100uF low ESR
design                         Hybrid Cap SMT ZA 25V 100uF low ESR
weight                                                        None
eclass                                                        None
rohs                                                          None
Name: 277, dtype: object>",33,189576740-34-40_t_shafts_adp416c
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576026-114-70258696/70258696_640x480_top.jpg,189576026-114-70258696,"<bound method Series.view of part_id                                     189576026-114-70258696
folder_name                                 189576026-114-70258696
image_path       /Users/tanishqjadhav/Desktop/Extractor/data/ra...
view                                                           top
metadata_path    /Users/tanishqjadhav/Desktop/Extractor/data/ra...
reference                                            EEH-ZA1E101XP
part_number                                     90-07122023-062746
supplier                                                 Panasonic
material                                                      None
part_title                     Hybrid Cap SMT ZA 25V 100uF low ESR
design                         Hybrid Cap SMT ZA 25V 100uF low ESR
weight                                                        None
eclass                                                        None
rohs                                                          None
Name: 279, dtype: object>",3,189576172-34-ylbt8x20-c1
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576534-114-70027399/70027399_640x480_front.jpg,189576534-114-70027399,"<bound method Series.view of part_id                                     189576534-114-70027399
folder_name                                 189576534-114-70027399
image_path       /Users/tanishqjadhav/Desktop/Extractor/data/ra...
view                                                         front
metadata_path    /Users/tanishqjadhav/Desktop/Extractor/data/ra...
reference                                               RN212-2-02
part_number                                     90-07122023-066961
supplier                                                 Schaffner
material                                                      None
part_title       1.8mH -30 to +50% Current Compensated Choke, 2...
design           1.8mH -30 to +50% Current Compensated Choke, 2...
weight                                                        None
eclass                                                        None
rohs                                                          None
Name: 289, dtype: object>",5,189576478-114-70996524
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576534-114-70027399/70027399_640x480_back.jpg,189576534-114-70027399,"<bound method Series.view of part_id                                     189576534-114-70027399
folder_name                                 189576534-114-70027399
image_path       /Users/tanishqjadhav/Desktop/Extractor/data/ra...
view                                                          back
metadata_path    /Users/tanishqjadhav/Desktop/Extractor/data/ra...
reference                                               RN212-2-02
part_number                                     90-07122023-066961
supplier                                                 Schaffner
material                                                      None
part_title       1.8mH -30 to +50% Current Compensated Choke, 2...
design           1.8mH -30 to +50% Current Compensated Choke, 2...
weight                                                        None
eclass                                                        None
rohs                                                          None
Name: 291, dtype: object>",13,189576252-114-fm0v224zf
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576534-114-70027399/70027399_640x480_iso.jpg,189576534-114-70027399,"<bound method Series.view of part_id                                     189576534-114-70027399
folder_name                                 189576534-114-70027399
image_path       /Users/tanishqjadhav/Desktop/Extractor/data/ra...
view                                                           iso
metadata_path    /Users/tanishqjadhav/Desktop/Extractor/data/ra...
reference                                               RN212-2-02
part_number                                     90-07122023-066961
supplier                                                 Schaffner
material                                                      None
part_title       1.8mH -30 to +50% Current Compensated Choke, 2...
design           1.8mH -30 to +50% Current Compensated Choke, 2...
weight                                                        None
eclass                                                        None
rohs                                                          None
Name: 292, dtype: object>",2,189576175-114-t356a104k035at
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576805-114-agb184/agb184_640x480_iso.jpg,189576805-114-agb184,"<bound method Series.view of part_id                                       189576805-114-agb184
folder_name                                   189576805-114-agb184
image_path       /Users/tanishqjadhav/Desktop/Extractor/data/ra...
view                                                           iso
metadata_path    /Users/tanishqjadhav/Desktop/Extractor/data/ra...
reference                                                   AGB184
part_number                                     90-08092022-030475
supplier                                      Pelonis Technologies
material                                                      None
part_title       0.14 Cubic Feet Per Minute (ft³/min) Airflow (...
design           0.14 Cubic Feet Per Minute (ft³/min) Airflow (...
weight                                                        None
eclass                                                        None
rohs                                                          None
Name: 294, dtype: object>",19,189576581-114-_a921cy-470m_p3
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576805-114-agb184/agb184_640x480_back.jpg,189576805-114-agb184,"<bound method Series.view of part_id                                       189576805-114-agb184
folder_name                                   189576805-114-agb184
image_path       /Users/tanishqjadhav/Desktop/Extractor/data/ra...
view                                                          back
metadata_path    /Users/tanishqjadhav/Desktop/Extractor/data/ra...
reference                                                   AGB184
part_number                                     90-08092022-030475
supplier                                      Pelonis Technologies
material                                                      None
part_title       0.14 Cubic Feet Per Minute (ft³/min) Airflow (...
design           0.14 Cubic Feet Per Minute (ft³/min) Airflow (...
weight                                                        None
eclass                                                        None
rohs                                                          None
Name: 296, dtype: object>",20,189576534-114-70027399
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576805-114-agb184/agb184_640x480_front.jpg,189576805-114-agb184,"<bound method Series.view of part_id                                       189576805-114-agb184
folder_name                                   189576805-114-agb184
image_path       /Users/tanishqjadhav/Desktop/Extractor/data/ra...
view                                                         front
metadata_path    /Users/tanishqjadhav/Desktop/Extractor/data/ra...
reference                                                   AGB184
part_number                                     90-08092022-030475
supplier                                      Pelonis Technologies
material                                                      None
part_title       0.14 Cubic Feet Per Minute (ft³/min) Airflow (...
design           0.14 Cubic Feet Per Minute (ft³/min) Airflow (...
weight                                                        None
eclass                                                        None
rohs                                                          None
Name: 299, dtype: object>",38,189576353-34-ebdb3-3-3
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576205-114-119351/119351_640x480_iso.jpg,189576205-114-119351,"<bound method Series.view of part_id                                       189576205-114-119351
folder_name                                   189576205-114-119351
image_path       /Users/tanishqjadhav/Desktop/Extractor/data/ra...
view                                                           iso
metadata_path    /Users/tanishqjadhav/Desktop/Extractor/data/ra...
reference                                          BLRCH400A480B40
part_number                                     90-20112024-965079
supplier                                        Schneider Electric
material                                                      None
part_title                               CONDENSATEUR CAN HDY 40/4
design                                   CONDENSATEUR CAN HDY 40/4
weight                                                        None
eclass                                                        None
rohs                                                          None
Name: 301, dtype: object>",3,189576177-114-759407
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576205-114-119351/119351_640x480_top.jpg,189576205-114-119351,"<bound method Series.view of part_id                                       189576205-114-119351
folder_name                                   189576205-114-119351
image_path       /Users/tanishqjadhav/Desktop/Extractor/data/ra...
view                                                           top
metadata_path    /Users/tanishqjadhav/Desktop/Extractor/data/ra...
reference                                          BLRCH400A480B40
part_number                                     90-20112024-965079
supplier                                        Schneider Electric
material                                                      None
part_title                               CONDENSATEUR CAN HDY 40/4
design                                   CONDENSATEUR CAN HDY 40/4
weight                                                        None
eclass                                                        None
rohs                                                          None
Name: 302, dtype: object>",9,189576135-114-als40a222db100
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576205-114-119351/119351_640x480_bottom.jpg,189576205-114-119351,"<bound method Series.view of part_id                                       189576205-114-119351
folder_name                                   189576205-114-119351
image_path       /Users/tanishqjadhav/Desktop/Extractor/data/ra...
view                                                        bottom
metadata_path    /Users/tanishqjadhav/Desktop/Extractor/data/ra...
reference                                          BLRCH400A480B40
part_number                                     90-20112024-965079
supplier                                        Schneider Electric
material                                                      None
part_title                               CONDENSATEUR CAN HDY 40/4
design                                   CONDENSATEUR CAN HDY 40/4
weight                                                        None
eclass                                                        None
rohs                                                          None
Name: 305, dtype: object>",22,189576177-114-759407
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576054-114-ldeia1100ka0n00/ldeia1100ka0n00_640x480_bottom.jpg,189576054-114-ldeia1100ka0n00,"<bound method Series.view of part_id                              189576054-114-ldeia1100ka0n00
folder_name                          189576054-114-ldeia1100ka0n00
image_path       /Users/tanishqjadhav/Desktop/Extractor/data/ra...
view                                                        bottom
metadata_path    /Users/tanishqjadhav/Desktop/Extractor/data/ra...
reference                                          LDEIA1100KA0N00
part_number                                     10-05092019-121363
supplier                                                     KEMET
material                                                      None
part_title       KEMET 0.001μF PEN Film Capacitor 120 V dc, 250...
design           KEMET 0.001μF PEN Film Capacitor 120 V dc, 250...
weight                                                        None
eclass                                                        None
rohs                                                          None
Name: 313, dtype: object>",2,189576534-114-70027399
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576054-114-ldeia1100ka0n00/ldeia1100ka0n00_640x480_iso.jpg,189576054-114-ldeia1100ka0n00,"<bound method Series.view of part_id                              189576054-114-ldeia1100ka0n00
folder_name                          189576054-114-ldeia1100ka0n00
image_path       /Users/tanishqjadhav/Desktop/Extractor/data/ra...
view                                                           iso
metadata_path    /Users/tanishqjadhav/Desktop/Extractor/data/ra...
reference                                          LDEIA1100KA0N00
part_number                                     10-05092019-121363
supplier                                                     KEMET
material                                                      None
part_title       KEMET 0.001μF PEN Film Capacitor 120 V dc, 250...
design           KEMET 0.001μF PEN Film Capacitor 120 V dc, 250...
weight                                                        None
eclass                                                        None
rohs                                                          None
Name: 314, dtype: object>",10,189576295-34-n6-30m6
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576249-114-fg0h104zf/fg0h104zf_640x480_bottom.jpg,189576249-114-fg0h104zf,"<bound method Series.view of part_id                                    189576249-114-fg0h104zf
folder_name                                189576249-114-fg0h104zf
image_path       /Users/tanishqjadhav/Desktop/Extractor/data/ra...
view                                                        bottom
metadata_path    /Users/tanishqjadhav/Desktop/Extractor/data/ra...
reference                                                FG0H104ZF
part_number                                     10-04092019-090162
supplier                                                     KEMET
material                                                      None
part_title       KEMET 0.1F Supercapacitor EDLC -20  +80% Toler...
design           KEMET 0.1F Supercapacitor EDLC -20  +80% Toler...
weight                                                        None
eclass                                                        None
rohs                                                          None
Name: 317, dtype: object>",4,189576755-34-vw28-la95-a-5_5
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576453-114-1859782/1859782_640x480_back.jpg,189576453-114-1859782,"<bound method Series.view of part_id                                      189576453-114-1859782
folder_name                                  189576453-114-1859782
image_path       /Users/tanishqjadhav/Desktop/Extractor/data/ra...
view                                                          back
metadata_path    /Users/tanishqjadhav/Desktop/Extractor/data/ra...
reference                                                  1859782
part_number                                     27-05639103-016526
supplier                                           PHOENIX CONTACT
material                                                      None
part_title                                    FIL-3C-1H -20A-480AC
design                                                  EMC filter
weight                                                        None
eclass                                                        None
rohs                                                          None
Name: 330, dtype: object>",4,189576252-114-fm0v224zf
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576453-114-1859782/1859782_640x480_front.jpg,189576453-114-1859782,"<bound method Series.view of part_id                                      189576453-114-1859782
folder_name                                  189576453-114-1859782
image_path       /Users/tanishqjadhav/Desktop/Extractor/data/ra...
view                                                         front
metadata_path    /Users/tanishqjadhav/Desktop/Extractor/data/ra...
reference                                                  1859782
part_number                                     27-05639103-016526
supplier                                           PHOENIX CONTACT
material                                                      None
part_title                                    FIL-3C-1H -20A-480AC
design                                                  EMC filter
weight                                                        None
eclass                                                        None
rohs                                                          None
Name: 333, dtype: object>",4,189576088-114-smr5103j100j01l16_5cbulk
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576478-114-70996524/70996524_640x480_back.jpg,189576478-114-70996524,"<bound method Series.view of part_id                                     189576478-114-70996524
folder_name                                 189576478-114-70996524
image_path       /Users/tanishqjadhav/Desktop/Extractor/data/ra...
view                                                          back
metadata_path    /Users/tanishqjadhav/Desktop/Extractor/data/ra...
reference                                               7448262510
part_number                                     90-06122023-044204
supplier                                          Wurth Elektronik
material                                                      None
part_title       1000 µH ±30 % Ferrite Leaded Inductor, Max SRF...
design           1000 µH ±30 % Ferrite Leaded Inductor, Max SRF...
weight                                                        None
eclass                                                        None
rohs                                                          None
Name: 343, dtype: object>",2,189576514-114-71071085
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576478-114-70996524/70996524_640x480_iso.jpg,189576478-114-70996524,"<bound method Series.view of part_id                                     189576478-114-70996524
folder_name                                 189576478-114-70996524
image_path       /Users/tanishqjadhav/Desktop/Extractor/data/ra...
view                                                           iso
metadata_path    /Users/tanishqjadhav/Desktop/Extractor/data/ra...
reference                                               7448262510
part_number                                     90-06122023-044204
supplier                                          Wurth Elektronik
material                                                      None
part_title       1000 µH ±30 % Ferrite Leaded Inductor, Max SRF...
design           1000 µH ±30 % Ferrite Leaded Inductor, Max SRF...
weight                                                        None
eclass                                                        None
rohs                                                          None
Name: 345, dtype: object>",2,189576514-114-71071085
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576478-114-70996524/70996524_640x480_front.jpg,189576478-114-70996524,"<bound method Series.view of part_id                                     189576478-114-70996524
folder_name                                 189576478-114-70996524
image_path       /Users/tanishqjadhav/Desktop/Extractor/data/ra...
view                                                         front
metadata_path    /Users/tanishqjadhav/Desktop/Extractor/data/ra...
reference                                               7448262510
part_number                                     90-06122023-044204
supplier                                          Wurth Elektronik
material                                                      None
part_title       1000 µH ±30 % Ferrite Leaded Inductor, Max SRF...
design           1000 µH ±30 % Ferrite Leaded Inductor, Max SRF...
weight                                                        None
eclass                                                        None
rohs                                                          None
Name: 349, dtype: object>",38,189576534-114-70027399
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576464-114-c1-106812/c1-106812_640x480_iso.jpg,189576464-114-c1-106812,"<bound method Series.view of part_id                                    189576464-114-c1-106812
folder_name                                189576464-114-c1-106812
image_path       /Users/tanishqjadhav/Desktop/Extractor/data/ra...
view                                                           iso
metadata_path    /Users/tanishqjadhav/Desktop/Extractor/data/ra...
reference                                                C1-106812
part_number                                     90-21102021-059947
supplier                                             WEH FluidTech
material                                                      None
part_title       Filter TSF4 CNG for CNG vehicles / fueling sta...
design           WEH® Filter TSF4 CNG for CNG vehicles (ECE), T...
weight                                                        None
eclass                                                        None
rohs                                                          None
Name: 357, dtype: object>",7,189576381-34-bouloncem6_20nfe27-312rapp
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576400-114-mmq-40125hm/mmq-40125hm_640x480_iso.jpg,189576400-114-mmq-40125hm,"<bound method Series.view of part_id                                  189576400-114-mmq-40125hm
folder_name                              189576400-114-mmq-40125hm
image_path       /Users/tanishqjadhav/Desktop/Extractor/data/ra...
view                                                           iso
metadata_path    /Users/tanishqjadhav/Desktop/Extractor/data/ra...
reference                                              MMQ-40125HM
part_number                                     90-19012025-062456
supplier                                           Marki Microwave
material                                                      None
part_title       GaAs MMIC Millimeter Wave 4x Multiplier MMQ-40...
design                     GaAs MMIC Millimeter Wave 4x Multiplier
weight                                                        None
eclass                                                        None
rohs                                                          None
Name: 367, dtype: object>",7,189576725-34-ptue20
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576088-114-smr5103j100j01l16_5cbulk/smr5103j100j01l16_5cbulk_640x480_top.jpg,189576088-114-smr5103j100j01l16_5cbulk,"<bound method Series.view of part_id                     189576088-114-smr5103j100j01l16_5cbulk
folder_name                 189576088-114-smr5103j100j01l16_5cbulk
image_path       /Users/tanishqjadhav/Desktop/Extractor/data/ra...
view                                                           top
metadata_path    /Users/tanishqjadhav/Desktop/Extractor/data/ra...
reference                                 SMR5103J100J01L16.5CBULK
part_number                                     10-03092019-106360
supplier                                                     KEMET
material                                                      None
part_title       KEMET 10nF Polyphenylene Sulphide Film Capacit...
design           KEMET 10nF Polyphenylene Sulphide Film Capacit...
weight                                                        None
eclass                                                        None
rohs                                                          None
Name: 371, dtype: object>",13,189576740-34-40_t_shafts_adp416c
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576088-114-smr5103j100j01l16_5cbulk/smr5103j100j01l16_5cbulk_640x480_front.jpg,189576088-114-smr5103j100j01l16_5cbulk,"<bound method Series.view of part_id                     189576088-114-smr5103j100j01l16_5cbulk
folder_name                 189576088-114-smr5103j100j01l16_5cbulk
image_path       /Users/tanishqjadhav/Desktop/Extractor/data/ra...
view                                                         front
metadata_path    /Users/tanishqjadhav/Desktop/Extractor/data/ra...
reference                                 SMR5103J100J01L16.5CBULK
part_number                                     10-03092019-106360
supplier                                                     KEMET
material                                                      None
part_title       KEMET 10nF Polyphenylene Sulphide Film Capacit...
design           KEMET 10nF Polyphenylene Sulphide Film Capacit...
weight                                                        None
eclass                                                        None
rohs                                                          None
Name: 373, dtype: object>",2,189576252-114-fm0v224zf
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576088-114-smr5103j100j01l16_5cbulk/smr5103j100j01l16_5cbulk_640x480_bottom.jpg,189576088-114-smr5103j100j01l16_5cbulk,"<bound method Series.view of part_id                     189576088-114-smr5103j100j01l16_5cbulk
folder_name                 189576088-114-smr5103j100j01l16_5cbulk
image_path       /Users/tanishqjadhav/Desktop/Extractor/data/ra...
view                                                        bottom
metadata_path    /Users/tanishqjadhav/Desktop/Extractor/data/ra...
reference                                 SMR5103J100J01L16.5CBULK
part_number                                     10-03092019-106360
supplier                                                     KEMET
material                                                      None
part_title       KEMET 10nF Polyphenylene Sulphide Film Capacit...
design           KEMET 10nF Polyphenylene Sulphide Film Capacit...
weight                                                        None
eclass                                                        None
rohs                                                          None
Name: 375, dtype: object>",4,189576805-114-agb184
/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576088-114-smr5103j100j01l16_5cbulk/smr5103j100j01l16_5cbulk_640x480_iso.jpg,189576088-114-smr5103j100j01l16_5cbulk,"<bound method Series.view of part_id                     189576088-114-smr5103j100j01l16_5cbulk
folder_name                 189576088-114-smr5103j100j01l16_5cbulk
image_path       /Users/tanishqjadhav/Desktop/Extractor/data/ra...
view                                                           iso
metadata_path    /Users/tanishqjadhav/Desktop/Extractor/data/ra...
reference                                 SMR5103J100J01L16.5CBULK
part_number                                     10-03092019-106360
supplier                                                     KEMET
material                                                      None
part_title       KEMET 10nF Polyphenylene Sulphide Film Capacit...
design           KEMET 10nF Polyphenylene Sulphide Film Capacit...
weight                                                        None
eclass                                                        None
rohs                                                          None
Name: 376, dtype: object>",10,189576252-114-fm0v224zf
